coin,view,fold,feature,importance
DOGE,V1,1,TECH_RSI14,0.03814675286412239
DOGE,V1,1,TECH_RSI30,0.03131627291440964
DOGE,V1,1,TECH_MACD,0.03392438963055611
DOGE,V1,1,TECH_MACD_SIG,0.031582873314619064
DOGE,V1,1,TECH_MA5R,0.03928246721625328
DOGE,V1,1,TECH_MA20R,0.041735194623470306
DOGE,V1,1,TECH_MA50R,0.04009431600570679
DOGE,V1,1,VOL_ATR14,0.03426848724484444
DOGE,V1,1,BAND_BB_W,0.03533362224698067
DOGE,V1,1,BAND_KC_W,0.03604883328080177
DOGE,V1,1,PX_OBV,0.04221712797880173
DOGE,V1,1,VOL_Z20,0.03257843106985092
DOGE,V1,1,DERIV_OI_D1,0.03424757346510887
DOGE,V1,1,DERIV_OI_PCT1,0.03982505574822426
DOGE,V1,1,DERIV_FUND_Z7,0.04110226035118103
DOGE,V1,1,DERIV_LSR_D1,0.0
DOGE,V1,1,FLOW_LIQ_NET,0.0
DOGE,V1,1,FLOW_LIQ_ABS,0.0
DOGE,V1,1,FLOW_TAKER_IMB,0.0
DOGE,V1,1,EXBAL_PCT_1D,0.0
DOGE,V1,1,SENT_FEAR,0.040961116552352905
DOGE,V1,1,SENT_D_FEAR,0.039294976741075516
DOGE,V1,1,WEEK_RET_1W,0.03709220513701439
DOGE,V1,1,WEEK_RSI_1W,0.030596254393458366
DOGE,V1,1,WEEK_MA_CROSS_1W,0.008037860505282879
DOGE,V1,2,open,0.034858014434576035
DOGE,V1,2,high,0.03546443581581116
DOGE,V1,2,low,0.03796785697340965
DOGE,V1,2,close,0.04204355180263519
DOGE,V1,2,volume,0.03162473067641258
DOGE,V1,2,RET_1D,0.0376117005944252
DOGE,V1,2,RET_5D,0.03507819026708603
DOGE,V1,2,RET_20D,0.03383408486843109
DOGE,V1,2,TECH_RSI14,0.031982582062482834
DOGE,V1,2,TECH_RSI30,0.03210063278675079
DOGE,V1,2,TECH_MACD,0.032909899950027466
DOGE,V1,2,TECH_MACD_SIG,0.027670934796333313
DOGE,V1,2,TECH_MA5R,0.03088768944144249
DOGE,V1,2,TECH_MA20R,0.03659581020474434
DOGE,V1,2,TECH_MA50R,0.033817507326602936
DOGE,V1,2,VOL_ATR14,0.0330967977643013
DOGE,V1,2,BAND_BB_W,0.03409064933657646
DOGE,V1,2,BAND_KC_W,0.031006144359707832
DOGE,V1,2,PX_OBV,0.03753732144832611
DOGE,V1,2,VOL_Z20,0.033956047147512436
DOGE,V1,2,DERIV_OI_D1,0.03198167681694031
DOGE,V1,2,DERIV_OI_PCT1,0.0365382544696331
DOGE,V1,2,DERIV_FUND_Z7,0.03167128562927246
DOGE,V1,2,DERIV_LSR_D1,0.0
DOGE,V1,2,FLOW_LIQ_NET,0.030285196378827095
DOGE,V1,2,FLOW_LIQ_ABS,0.03023558296263218
DOGE,V1,2,FLOW_TAKER_IMB,0.0
DOGE,V1,2,EXBAL_PCT_1D,0.0
DOGE,V1,2,SENT_FEAR,0.03285103291273117
DOGE,V1,2,SENT_D_FEAR,0.03228042647242546
DOGE,V1,2,WEEK_RET_1W,0.03558880090713501
DOGE,V1,2,WEEK_RSI_1W,0.032663993537425995
DOGE,V1,2,WEEK_MA_CROSS_1W,0.021769201382994652
DOGE,V1,3,open,0.03215619549155235
DOGE,V1,3,high,0.03486619517207146
DOGE,V1,3,low,0.03781120106577873
DOGE,V1,3,close,0.033249277621507645
DOGE,V1,3,volume,0.027633950114250183
DOGE,V1,3,RET_1D,0.037659380584955215
DOGE,V1,3,RET_5D,0.03544103354215622
DOGE,V1,3,RET_20D,0.030961045995354652
DOGE,V1,3,TECH_RSI14,0.031742535531520844
DOGE,V1,3,TECH_RSI30,0.03640619292855263
DOGE,V1,3,TECH_MACD,0.03196988254785538
DOGE,V1,3,TECH_MACD_SIG,0.030835704877972603
DOGE,V1,3,TECH_MA5R,0.03236193209886551
DOGE,V1,3,TECH_MA20R,0.03399033099412918
DOGE,V1,3,TECH_MA50R,0.034647174179553986
DOGE,V1,3,VOL_ATR14,0.03200641646981239
DOGE,V1,3,BAND_BB_W,0.0313323549926281
DOGE,V1,3,BAND_KC_W,0.03321832790970802
DOGE,V1,3,PX_OBV,0.032241091132164
DOGE,V1,3,VOL_Z20,0.03505079448223114
DOGE,V1,3,DERIV_OI_D1,0.033096928149461746
DOGE,V1,3,DERIV_OI_PCT1,0.0407850407063961
DOGE,V1,3,DERIV_FUND_Z7,0.03237106278538704
DOGE,V1,3,DERIV_LSR_D1,0.0
DOGE,V1,3,FLOW_LIQ_NET,0.03168516233563423
DOGE,V1,3,FLOW_LIQ_ABS,0.03388674929738045
DOGE,V1,3,FLOW_TAKER_IMB,0.0
DOGE,V1,3,EXBAL_PCT_1D,0.0
DOGE,V1,3,SENT_FEAR,0.032480381429195404
DOGE,V1,3,SENT_D_FEAR,0.03174024447798729
DOGE,V1,3,WEEK_RET_1W,0.03523408621549606
DOGE,V1,3,WEEK_RSI_1W,0.030507361516356468
DOGE,V1,3,WEEK_MA_CROSS_1W,0.03263198956847191
DOGE,V2,1,open,0.028859538957476616
DOGE,V2,1,high,0.032860029488801956
DOGE,V2,1,low,0.044413816183805466
DOGE,V2,1,close,0.03804198279976845
DOGE,V2,1,volume,0.028221335262060165
DOGE,V2,1,RET_1D,0.04038001224398613
DOGE,V2,1,RET_5D,0.03388606756925583
DOGE,V2,1,RET_20D,0.03196216747164726
DOGE,V2,1,TECH_RSI14,0.03459245339035988
DOGE,V2,1,TECH_RSI30,0.03045520931482315
DOGE,V2,1,TECH_MACD,0.03071381337940693
DOGE,V2,1,TECH_MACD_SIG,0.030036218464374542
DOGE,V2,1,TECH_MA5R,0.035863813012838364
DOGE,V2,1,TECH_MA20R,0.03364340588450432
DOGE,V2,1,TECH_MA50R,0.027569260448217392
DOGE,V2,1,VOL_ATR14,0.03504108265042305
DOGE,V2,1,BAND_BB_W,0.028017941862344742
DOGE,V2,1,BAND_KC_W,0.03716838359832764
DOGE,V2,1,PX_OBV,0.04207822307944298
DOGE,V2,1,VOL_Z20,0.03051484376192093
DOGE,V2,1,DERIV_OI_D1,0.03253079950809479
DOGE,V2,1,DERIV_OI_PCT1,0.02987978421151638
DOGE,V2,1,DERIV_FUND_Z7,0.03080160729587078
DOGE,V2,1,DERIV_LSR_D1,0.0
DOGE,V2,1,FLOW_LIQ_NET,0.03433162719011307
DOGE,V2,1,FLOW_LIQ_ABS,0.028600430116057396
DOGE,V2,1,FLOW_TAKER_IMB,0.0
DOGE,V2,1,EXBAL_PCT_1D,0.0
DOGE,V2,1,SENT_FEAR,0.02820408158004284
DOGE,V2,1,SENT_D_FEAR,0.03264636918902397
DOGE,V2,1,WEEK_RET_1W,0.03882420435547829
DOGE,V2,1,WEEK_RSI_1W,0.031236723065376282
DOGE,V2,1,WEEK_MA_CROSS_1W,0.03862481564283371
DOGE,V2,2,open,0.03238334879279137
DOGE,V2,2,high,0.03755265846848488
DOGE,V2,2,low,0.035703644156455994
DOGE,V2,2,close,0.03410396724939346
DOGE,V2,2,volume,0.03142550587654114
DOGE,V2,2,RET_1D,0.036567747592926025
DOGE,V2,2,RET_5D,0.030080001801252365
DOGE,V2,2,RET_20D,0.030281590297818184
DOGE,V2,2,TECH_RSI14,0.034850019961595535
DOGE,V2,2,TECH_RSI30,0.034096162766218185
DOGE,V2,2,TECH_MACD,0.030554374679923058
DOGE,V2,2,TECH_MACD_SIG,0.02909613773226738
DOGE,V2,2,TECH_MA5R,0.032553523778915405
DOGE,V2,2,TECH_MA20R,0.03569755703210831
DOGE,V2,2,TECH_MA50R,0.031410522758960724
DOGE,V2,2,VOL_ATR14,0.030196014791727066
DOGE,V2,2,BAND_BB_W,0.026265932247042656
DOGE,V2,2,BAND_KC_W,0.03932371363043785
DOGE,V2,2,PX_OBV,0.03497033938765526
DOGE,V2,2,VOL_Z20,0.03507603332400322
DOGE,V2,2,DERIV_OI_D1,0.036062777042388916
DOGE,V2,2,DERIV_OI_PCT1,0.03694725036621094
DOGE,V2,2,DERIV_FUND_Z7,0.03353916481137276
DOGE,V2,2,DERIV_LSR_D1,0.0
DOGE,V2,2,FLOW_LIQ_NET,0.03307288512587547
DOGE,V2,2,FLOW_LIQ_ABS,0.03365447744727135
DOGE,V2,2,FLOW_TAKER_IMB,0.0
DOGE,V2,2,EXBAL_PCT_1D,0.0
DOGE,V2,2,SENT_FEAR,0.026792850345373154
DOGE,V2,2,SENT_D_FEAR,0.03318914771080017
DOGE,V2,2,WEEK_RET_1W,0.03336254507303238
DOGE,V2,2,WEEK_RSI_1W,0.036094628274440765
DOGE,V2,2,WEEK_MA_CROSS_1W,0.0350954644382
DOGE,V2,3,open,0.03025699034333229
DOGE,V2,3,high,0.030963454395532608
DOGE,V2,3,low,0.04115656763315201
DOGE,V2,3,close,0.040461957454681396
DOGE,V2,3,volume,0.02755931206047535
DOGE,V2,3,RET_1D,0.038763098418712616
DOGE,V2,3,RET_5D,0.03309747576713562
DOGE,V2,3,RET_20D,0.032590292394161224
DOGE,V2,3,TECH_RSI14,0.03311172500252724
DOGE,V2,3,TECH_RSI30,0.03535257652401924
DOGE,V2,3,TECH_MACD,0.03275323286652565
DOGE,V2,3,TECH_MACD_SIG,0.032957177609205246
DOGE,V2,3,TECH_MA5R,0.03241089731454849
DOGE,V2,3,TECH_MA20R,0.03285198286175728
DOGE,V2,3,TECH_MA50R,0.03109326958656311
DOGE,V2,3,VOL_ATR14,0.031987693160772324
DOGE,V2,3,BAND_BB_W,0.030054809525609016
DOGE,V2,3,BAND_KC_W,0.03373461961746216
DOGE,V2,3,PX_OBV,0.03344310447573662
DOGE,V2,3,VOL_Z20,0.03374246135354042
DOGE,V2,3,DERIV_OI_D1,0.03294292092323303
DOGE,V2,3,DERIV_OI_PCT1,0.03864854574203491
DOGE,V2,3,DERIV_FUND_Z7,0.03163200616836548
DOGE,V2,3,DERIV_LSR_D1,0.0
DOGE,V2,3,FLOW_LIQ_NET,0.035322561860084534
DOGE,V2,3,FLOW_LIQ_ABS,0.035711318254470825
DOGE,V2,3,FLOW_TAKER_IMB,0.0
DOGE,V2,3,EXBAL_PCT_1D,0.0
DOGE,V2,3,SENT_FEAR,0.031822580844163895
DOGE,V2,3,SENT_D_FEAR,0.03308917582035065
DOGE,V2,3,WEEK_RET_1W,0.03380303084850311
DOGE,V2,3,WEEK_RSI_1W,0.03468908742070198
DOGE,V2,3,WEEK_MA_CROSS_1W,0.02399609051644802
DOGE,V3,1,open,0.028859538957476616
DOGE,V3,1,high,0.032860029488801956
DOGE,V3,1,low,0.044413816183805466
DOGE,V3,1,close,0.03804198279976845
DOGE,V3,1,volume,0.028221335262060165
DOGE,V3,1,RET_1D,0.04038001224398613
DOGE,V3,1,RET_5D,0.03388606756925583
DOGE,V3,1,RET_20D,0.03196216747164726
DOGE,V3,1,TECH_RSI14,0.03459245339035988
DOGE,V3,1,TECH_RSI30,0.03045520931482315
DOGE,V3,1,TECH_MACD,0.03071381337940693
DOGE,V3,1,TECH_MACD_SIG,0.030036218464374542
DOGE,V3,1,TECH_MA5R,0.035863813012838364
DOGE,V3,1,TECH_MA20R,0.03364340588450432
DOGE,V3,1,TECH_MA50R,0.027569260448217392
DOGE,V3,1,VOL_ATR14,0.03504108265042305
DOGE,V3,1,BAND_BB_W,0.028017941862344742
DOGE,V3,1,BAND_KC_W,0.03716838359832764
DOGE,V3,1,PX_OBV,0.04207822307944298
DOGE,V3,1,VOL_Z20,0.03051484376192093
DOGE,V3,1,DERIV_OI_D1,0.03253079950809479
DOGE,V3,1,DERIV_OI_PCT1,0.02987978421151638
DOGE,V3,1,DERIV_FUND_Z7,0.03080160729587078
DOGE,V3,1,DERIV_LSR_D1,0.0
DOGE,V3,1,FLOW_LIQ_NET,0.03433162719011307
DOGE,V3,1,FLOW_LIQ_ABS,0.028600430116057396
DOGE,V3,1,FLOW_TAKER_IMB,0.0
DOGE,V3,1,EXBAL_PCT_1D,0.0
DOGE,V3,1,SENT_FEAR,0.02820408158004284
DOGE,V3,1,SENT_D_FEAR,0.03264636918902397
DOGE,V3,1,WEEK_RET_1W,0.03882420435547829
DOGE,V3,1,WEEK_RSI_1W,0.031236723065376282
DOGE,V3,1,WEEK_MA_CROSS_1W,0.03862481564283371
DOGE,V3,2,open,0.03238334879279137
DOGE,V3,2,high,0.03755265846848488
DOGE,V3,2,low,0.035703644156455994
DOGE,V3,2,close,0.03410396724939346
DOGE,V3,2,volume,0.03142550587654114
DOGE,V3,2,RET_1D,0.036567747592926025
DOGE,V3,2,RET_5D,0.030080001801252365
DOGE,V3,2,RET_20D,0.030281590297818184
DOGE,V3,2,TECH_RSI14,0.034850019961595535
DOGE,V3,2,TECH_RSI30,0.034096162766218185
DOGE,V3,2,TECH_MACD,0.030554374679923058
DOGE,V3,2,TECH_MACD_SIG,0.02909613773226738
DOGE,V3,2,TECH_MA5R,0.032553523778915405
DOGE,V3,2,TECH_MA20R,0.03569755703210831
DOGE,V3,2,TECH_MA50R,0.031410522758960724
DOGE,V3,2,VOL_ATR14,0.030196014791727066
DOGE,V3,2,BAND_BB_W,0.026265932247042656
DOGE,V3,2,BAND_KC_W,0.03932371363043785
DOGE,V3,2,PX_OBV,0.03497033938765526
DOGE,V3,2,VOL_Z20,0.03507603332400322
DOGE,V3,2,DERIV_OI_D1,0.036062777042388916
DOGE,V3,2,DERIV_OI_PCT1,0.03694725036621094
DOGE,V3,2,DERIV_FUND_Z7,0.03353916481137276
DOGE,V3,2,DERIV_LSR_D1,0.0
DOGE,V3,2,FLOW_LIQ_NET,0.03307288512587547
DOGE,V3,2,FLOW_LIQ_ABS,0.03365447744727135
DOGE,V3,2,FLOW_TAKER_IMB,0.0
DOGE,V3,2,EXBAL_PCT_1D,0.0
DOGE,V3,2,SENT_FEAR,0.026792850345373154
DOGE,V3,2,SENT_D_FEAR,0.03318914771080017
DOGE,V3,2,WEEK_RET_1W,0.03336254507303238
DOGE,V3,2,WEEK_RSI_1W,0.036094628274440765
DOGE,V3,2,WEEK_MA_CROSS_1W,0.0350954644382
DOGE,V3,3,open,0.03025699034333229
DOGE,V3,3,high,0.030963454395532608
DOGE,V3,3,low,0.04115656763315201
DOGE,V3,3,close,0.040461957454681396
DOGE,V3,3,volume,0.02755931206047535
DOGE,V3,3,RET_1D,0.038763098418712616
DOGE,V3,3,RET_5D,0.03309747576713562
DOGE,V3,3,RET_20D,0.032590292394161224
DOGE,V3,3,TECH_RSI14,0.03311172500252724
DOGE,V3,3,TECH_RSI30,0.03535257652401924
DOGE,V3,3,TECH_MACD,0.03275323286652565
DOGE,V3,3,TECH_MACD_SIG,0.032957177609205246
DOGE,V3,3,TECH_MA5R,0.03241089731454849
DOGE,V3,3,TECH_MA20R,0.03285198286175728
DOGE,V3,3,TECH_MA50R,0.03109326958656311
DOGE,V3,3,VOL_ATR14,0.031987693160772324
DOGE,V3,3,BAND_BB_W,0.030054809525609016
DOGE,V3,3,BAND_KC_W,0.03373461961746216
DOGE,V3,3,PX_OBV,0.03344310447573662
DOGE,V3,3,VOL_Z20,0.03374246135354042
DOGE,V3,3,DERIV_OI_D1,0.03294292092323303
DOGE,V3,3,DERIV_OI_PCT1,0.03864854574203491
DOGE,V3,3,DERIV_FUND_Z7,0.03163200616836548
DOGE,V3,3,DERIV_LSR_D1,0.0
DOGE,V3,3,FLOW_LIQ_NET,0.035322561860084534
DOGE,V3,3,FLOW_LIQ_ABS,0.035711318254470825
DOGE,V3,3,FLOW_TAKER_IMB,0.0
DOGE,V3,3,EXBAL_PCT_1D,0.0
DOGE,V3,3,SENT_FEAR,0.031822580844163895
DOGE,V3,3,SENT_D_FEAR,0.03308917582035065
DOGE,V3,3,WEEK_RET_1W,0.03380303084850311
DOGE,V3,3,WEEK_RSI_1W,0.03468908742070198
DOGE,V3,3,WEEK_MA_CROSS_1W,0.02399609051644802
SOL,V1,1,open,0.03425522893667221
SOL,V1,1,high,0.02513260953128338
SOL,V1,1,low,0.04489430785179138
SOL,V1,1,close,0.04035501927137375
SOL,V1,1,volume,0.027999205514788628
SOL,V1,1,RET_1D,0.02799595519900322
SOL,V1,1,RET_5D,0.03136024996638298
SOL,V1,1,RET_20D,0.03420974314212799
SOL,V1,1,TECH_RSI14,0.028855567798018456
SOL,V1,1,TECH_RSI30,0.03993506357073784
SOL,V1,1,TECH_MACD,0.03877012059092522
SOL,V1,1,TECH_MACD_SIG,0.03021877072751522
SOL,V1,1,TECH_MA5R,0.03181414678692818
SOL,V1,1,TECH_MA20R,0.03889402002096176
SOL,V1,1,TECH_MA50R,0.03270827606320381
SOL,V1,1,VOL_ATR14,0.02994179166853428
SOL,V1,1,BAND_BB_W,0.028124500066041946
SOL,V1,1,BAND_KC_W,0.033116791397333145
SOL,V1,1,PX_OBV,0.033449556678533554
SOL,V1,1,VOL_Z20,0.030682798475027084
SOL,V1,1,DERIV_OI_D1,0.03214215487241745
SOL,V1,1,DERIV_OI_PCT1,0.03931846469640732
SOL,V1,1,DERIV_FUND_Z7,0.0327766016125679
SOL,V1,1,DERIV_LSR_D1,0.0
SOL,V1,1,FLOW_LIQ_NET,0.036272935569286346
SOL,V1,1,FLOW_LIQ_ABS,0.04095682501792908
SOL,V1,1,FLOW_TAKER_IMB,0.0
SOL,V1,1,EXBAL_PCT_1D,0.0
SOL,V1,1,SENT_FEAR,0.03394465148448944
SOL,V1,1,SENT_D_FEAR,0.033740878105163574
SOL,V1,1,WEEK_RET_1W,0.03521890565752983
SOL,V1,1,WEEK_RSI_1W,0.032897453755140305
SOL,V1,1,WEEK_MA_CROSS_1W,0.020017389208078384
SOL,V1,2,open,0.028034379705786705
SOL,V1,2,high,0.03105226345360279
SOL,V1,2,low,0.029886309057474136
SOL,V1,2,close,0.03222734108567238
SOL,V1,2,volume,0.02860586903989315
SOL,V1,2,RET_1D,0.02803601510822773
SOL,V1,2,RET_5D,0.03193393722176552
SOL,V1,2,RET_20D,0.040614720433950424
SOL,V1,2,TECH_RSI14,0.031190065667033195
SOL,V1,2,TECH_RSI30,0.039261166006326675
SOL,V1,2,TECH_MACD,0.03031161054968834
SOL,V1,2,TECH_MACD_SIG,0.02907877042889595
SOL,V1,2,TECH_MA5R,0.03426939621567726
SOL,V1,2,TECH_MA20R,0.036683276295661926
SOL,V1,2,TECH_MA50R,0.03173425421118736
SOL,V1,2,VOL_ATR14,0.03188982978463173
SOL,V1,2,BAND_BB_W,0.033332813531160355
SOL,V1,2,BAND_KC_W,0.028304418548941612
SOL,V1,2,PX_OBV,0.03629247471690178
SOL,V1,2,VOL_Z20,0.03593684732913971
SOL,V1,2,DERIV_OI_D1,0.03108847886323929
SOL,V1,2,DERIV_OI_PCT1,0.036264702677726746
SOL,V1,2,DERIV_FUND_Z7,0.034756384789943695
SOL,V1,2,DERIV_LSR_D1,0.0
SOL,V1,2,FLOW_LIQ_NET,0.03641007840633392
SOL,V1,2,FLOW_LIQ_ABS,0.033387016505002975
SOL,V1,2,FLOW_TAKER_IMB,0.0
SOL,V1,2,EXBAL_PCT_1D,0.0
SOL,V1,2,SENT_FEAR,0.031576842069625854
SOL,V1,2,SENT_D_FEAR,0.03399156779050827
SOL,V1,2,WEEK_RET_1W,0.034065842628479004
SOL,V1,2,WEEK_RSI_1W,0.03540055826306343
SOL,V1,2,WEEK_MA_CROSS_1W,0.044382818043231964
SOL,V1,3,open,0.029918665066361427
SOL,V1,3,high,0.03477873653173447
SOL,V1,3,low,0.03351520374417305
SOL,V1,3,close,0.03426271304488182
SOL,V1,3,volume,0.03339501470327377
SOL,V1,3,RET_1D,0.03331397473812103
SOL,V1,3,RET_5D,0.03304611146450043
SOL,V1,3,RET_20D,0.03881978988647461
SOL,V1,3,TECH_RSI14,0.03437608852982521
SOL,V1,3,TECH_RSI30,0.03866599500179291
SOL,V1,3,TECH_MACD,0.033137548714876175
SOL,V1,3,TECH_MACD_SIG,0.030284110456705093
SOL,V1,3,TECH_MA5R,0.033695101737976074
SOL,V1,3,TECH_MA20R,0.030058138072490692
SOL,V1,3,TECH_MA50R,0.03307677060365677
SOL,V1,3,VOL_ATR14,0.032637692987918854
SOL,V1,3,BAND_BB_W,0.037393491715192795
SOL,V1,3,BAND_KC_W,0.03254782781004906
SOL,V1,3,PX_OBV,0.03245076537132263
SOL,V1,3,VOL_Z20,0.03482002019882202
SOL,V1,3,DERIV_OI_D1,0.028735678642988205
SOL,V1,3,DERIV_OI_PCT1,0.03430521488189697
SOL,V1,3,DERIV_FUND_Z7,0.032682642340660095
SOL,V1,3,DERIV_LSR_D1,0.0
SOL,V1,3,FLOW_LIQ_NET,0.03843819722533226
SOL,V1,3,FLOW_LIQ_ABS,0.03004206158220768
SOL,V1,3,FLOW_TAKER_IMB,0.0
SOL,V1,3,EXBAL_PCT_1D,0.0
SOL,V1,3,SENT_FEAR,0.03403288125991821
SOL,V1,3,SENT_D_FEAR,0.03123159520328045
SOL,V1,3,WEEK_RET_1W,0.030189862474799156
SOL,V1,3,WEEK_RSI_1W,0.03229210898280144
SOL,V1,3,WEEK_MA_CROSS_1W,0.03385603427886963
SOL,V2,1,open,0.0347919687628746
SOL,V2,1,high,0.03195666894316673
SOL,V2,1,low,0.04101813957095146
SOL,V2,1,close,0.04156644642353058
SOL,V2,1,volume,0.026881776750087738
SOL,V2,1,RET_1D,0.02789134904742241
SOL,V2,1,RET_5D,0.03423558175563812
SOL,V2,1,RET_20D,0.03491704538464546
SOL,V2,1,TECH_RSI14,0.029011303558945656
SOL,V2,1,TECH_RSI30,0.038122329860925674
SOL,V2,1,TECH_MACD,0.0351114347577095
SOL,V2,1,TECH_MACD_SIG,0.034953147172927856
SOL,V2,1,TECH_MA5R,0.029830701649188995
SOL,V2,1,TECH_MA20R,0.03426147624850273
SOL,V2,1,TECH_MA50R,0.028967231512069702
SOL,V2,1,VOL_ATR14,0.03407705947756767
SOL,V2,1,BAND_BB_W,0.033319104462862015
SOL,V2,1,BAND_KC_W,0.028511373326182365
SOL,V2,1,PX_OBV,0.03234047442674637
SOL,V2,1,VOL_Z20,0.03198818117380142
SOL,V2,1,DERIV_OI_D1,0.02967977710068226
SOL,V2,1,DERIV_OI_PCT1,0.03397519886493683
SOL,V2,1,DERIV_FUND_Z7,0.03178374096751213
SOL,V2,1,DERIV_LSR_D1,0.0
SOL,V2,1,FLOW_LIQ_NET,0.03397350385785103
SOL,V2,1,FLOW_LIQ_ABS,0.044638462364673615
SOL,V2,1,FLOW_TAKER_IMB,0.0
SOL,V2,1,EXBAL_PCT_1D,0.0
SOL,V2,1,SENT_FEAR,0.03371725603938103
SOL,V2,1,SENT_D_FEAR,0.03049197420477867
SOL,V2,1,WEEK_RET_1W,0.03782984986901283
SOL,V2,1,WEEK_RSI_1W,0.029495246708393097
SOL,V2,1,WEEK_MA_CROSS_1W,0.030662154778838158
SOL,V2,2,open,0.029041729867458344
SOL,V2,2,high,0.030212651938199997
SOL,V2,2,low,0.02925359643995762
SOL,V2,2,close,0.03220298886299133
SOL,V2,2,volume,0.028029492124915123
SOL,V2,2,RET_1D,0.02999201789498329
SOL,V2,2,RET_5D,0.0314401276409626
SOL,V2,2,RET_20D,0.03663594275712967
SOL,V2,2,TECH_RSI14,0.03176004812121391
SOL,V2,2,TECH_RSI30,0.04187550023198128
SOL,V2,2,TECH_MACD,0.03432861343026161
SOL,V2,2,TECH_MACD_SIG,0.029939066618680954
SOL,V2,2,TECH_MA5R,0.03067317046225071
SOL,V2,2,TECH_MA20R,0.03117278777062893
SOL,V2,2,TECH_MA50R,0.03310975432395935
SOL,V2,2,VOL_ATR14,0.03181249648332596
SOL,V2,2,BAND_BB_W,0.03348347917199135
SOL,V2,2,BAND_KC_W,0.03288966789841652
SOL,V2,2,PX_OBV,0.03453413397073746
SOL,V2,2,VOL_Z20,0.0349605567753315
SOL,V2,2,DERIV_OI_D1,0.031864795833826065
SOL,V2,2,DERIV_OI_PCT1,0.03733297064900398
SOL,V2,2,DERIV_FUND_Z7,0.0335220992565155
SOL,V2,2,DERIV_LSR_D1,0.0
SOL,V2,2,FLOW_LIQ_NET,0.03410126641392708
SOL,V2,2,FLOW_LIQ_ABS,0.033641934394836426
SOL,V2,2,FLOW_TAKER_IMB,0.0
SOL,V2,2,EXBAL_PCT_1D,0.0
SOL,V2,2,SENT_FEAR,0.03406010940670967
SOL,V2,2,SENT_D_FEAR,0.034194353967905045
SOL,V2,2,WEEK_RET_1W,0.034492041915655136
SOL,V2,2,WEEK_RSI_1W,0.03216061741113663
SOL,V2,2,WEEK_MA_CROSS_1W,0.047281984239816666
SOL,V2,3,open,0.029283573850989342
SOL,V2,3,high,0.0310444887727499
SOL,V2,3,low,0.033638305962085724
SOL,V2,3,close,0.037069883197546005
SOL,V2,3,volume,0.03101346455514431
SOL,V2,3,RET_1D,0.03157962113618851
SOL,V2,3,RET_5D,0.03353114426136017
SOL,V2,3,RET_20D,0.03830499202013016
SOL,V2,3,TECH_RSI14,0.035212501883506775
SOL,V2,3,TECH_RSI30,0.038287222385406494
SOL,V2,3,TECH_MACD,0.03145362436771393
SOL,V2,3,TECH_MACD_SIG,0.031027136370539665
SOL,V2,3,TECH_MA5R,0.033273667097091675
SOL,V2,3,TECH_MA20R,0.03583649545907974
SOL,V2,3,TECH_MA50R,0.03678944706916809
SOL,V2,3,VOL_ATR14,0.029790354892611504
SOL,V2,3,BAND_BB_W,0.040489550679922104
SOL,V2,3,BAND_KC_W,0.031611163169145584
SOL,V2,3,PX_OBV,0.03751859441399574
SOL,V2,3,VOL_Z20,0.034807197749614716
SOL,V2,3,DERIV_OI_D1,0.027663011103868484
SOL,V2,3,DERIV_OI_PCT1,0.03397355601191521
SOL,V2,3,DERIV_FUND_Z7,0.03458186239004135
SOL,V2,3,DERIV_LSR_D1,0.0
SOL,V2,3,FLOW_LIQ_NET,0.036903053522109985
SOL,V2,3,FLOW_LIQ_ABS,0.034436602145433426
SOL,V2,3,FLOW_TAKER_IMB,0.0
SOL,V2,3,EXBAL_PCT_1D,0.0
SOL,V2,3,SENT_FEAR,0.03310133516788483
SOL,V2,3,SENT_D_FEAR,0.0333808958530426
SOL,V2,3,WEEK_RET_1W,0.03031027689576149
SOL,V2,3,WEEK_RSI_1W,0.031275469809770584
SOL,V2,3,WEEK_MA_CROSS_1W,0.02281147614121437
SOL,V3,1,open,0.0347919687628746
SOL,V3,1,high,0.03195666894316673
SOL,V3,1,low,0.04101813957095146
SOL,V3,1,close,0.04156644642353058
SOL,V3,1,volume,0.026881776750087738
SOL,V3,1,RET_1D,0.02789134904742241
SOL,V3,1,RET_5D,0.03423558175563812
SOL,V3,1,RET_20D,0.03491704538464546
SOL,V3,1,TECH_RSI14,0.029011303558945656
SOL,V3,1,TECH_RSI30,0.038122329860925674
SOL,V3,1,TECH_MACD,0.0351114347577095
SOL,V3,1,TECH_MACD_SIG,0.034953147172927856
SOL,V3,1,TECH_MA5R,0.029830701649188995
SOL,V3,1,TECH_MA20R,0.03426147624850273
SOL,V3,1,TECH_MA50R,0.028967231512069702
SOL,V3,1,VOL_ATR14,0.03407705947756767
SOL,V3,1,BAND_BB_W,0.033319104462862015
SOL,V3,1,BAND_KC_W,0.028511373326182365
SOL,V3,1,PX_OBV,0.03234047442674637
SOL,V3,1,VOL_Z20,0.03198818117380142
SOL,V3,1,DERIV_OI_D1,0.02967977710068226
SOL,V3,1,DERIV_OI_PCT1,0.03397519886493683
SOL,V3,1,DERIV_FUND_Z7,0.03178374096751213
SOL,V3,1,DERIV_LSR_D1,0.0
SOL,V3,1,FLOW_LIQ_NET,0.03397350385785103
SOL,V3,1,FLOW_LIQ_ABS,0.044638462364673615
SOL,V3,1,FLOW_TAKER_IMB,0.0
SOL,V3,1,EXBAL_PCT_1D,0.0
